fixture_id,fixture_referee,fixture_timezone,fixture_date,fixture_timestamp,fixture_periods_first,fixture_periods_second,fixture_venue_id,fixture_venue_name,fixture_venue_city,fixture_status_long,fixture_status_short,fixture_status_elapsed,fixture_status_extra,league_id,league_name,league_country,league_logo,league_flag,league_season,league_round,teams_home_id,teams_home_name,teams_home_logo,teams_home_winner,teams_away_id,teams_away_name,teams_away_logo,teams_away_winner,goals_home,goals_away,score_halftime_home,score_halftime_away,score_fulltime_home,score_fulltime_away,score_extratime_home,score_extratime_away,score_penalty_home,score_penalty_away
1180592,"Felipe Fernandes de Lima, Brazil",UTC,2024-08-25T19:00:00+00:00,1724612400,1724612400,1724616000,225,Estádio Governador Plácido Aderaldo Castelo,"Fortaleza, Ceará",Match Finished,FT,90.0,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 24,154,Fortaleza EC,https://media.api-sports.io/football/teams/154.png,True,131,Corinthians,https://media.api-sports.io/football/teams/131.png,False,1,0,0,0,1,0,,,,
1180591,"Wilton Pereira Sampaio, Brazil",UTC,2024-08-25T21:30:00+00:00,1724621400,1724621400,1724625000,20813,MorumBIS,"São Paulo, São Paulo",Match Finished,FT,90.0,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 24,126,Sao Paulo,https://media.api-sports.io/football/teams/126.png,True,136,Vitoria,https://media.api-sports.io/football/teams/136.png,False,2,1,2,0,2,1,,,,
1180585,"Matheus Delgado Candançan, Brazil",UTC,2024-08-25T22:00:00+00:00,1724623200,1724623200,1724626800,244,Estádio José Pinheiro Borda,"Porto Alegre, Rio Grande do Sul",Match Finished,FT,90.0,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 24,119,Internacional,https://media.api-sports.io/football/teams/119.png,True,135,Cruzeiro,https://media.api-sports.io/football/teams/135.png,False,1,0,0,0,1,0,,,,
1180588,"Gustavo Ervino Bauermann, Brazil",UTC,2024-08-25T23:00:00+00:00,1724626800,1724626800,1724630400,,Estádio do Maracanã,Rio de Janeiro,Match Finished,FT,90.0,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 24,127,Flamengo,https://media.api-sports.io/football/teams/127.png,True,794,RB Bragantino,https://media.api-sports.io/football/teams/794.png,False,2,1,1,0,2,1,,,,
1180589,"Jonathan Benkenstein Pinheiro, Brazil",UTC,2024-08-27T00:00:00+00:00,1724716800,1724716800,1724720400,19377,Estádio São Januário,"Rio de Janeiro, Rio de Janeiro",Match Finished,FT,90.0,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 24,133,Vasco DA Gama,https://media.api-sports.io/football/teams/133.png,True,134,Atletico Paranaense,https://media.api-sports.io/football/teams/134.png,False,2,1,0,1,2,1,,,,
1180396,"Joao Vitor Gobi, Brazil",UTC,2024-08-28T22:30:00+00:00,1724884200,1724884200,1724887800,234,Estádio Governador Magalhães Pinto,"Belo Horizonte, Minas Gerais",Match Finished,FT,90.0,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 5,135,Cruzeiro,https://media.api-sports.io/football/teams/135.png,,119,Internacional,https://media.api-sports.io/football/teams/119.png,,0,0,0,0,0,0,,,,
1180544,"Andre Luiz Skettino Policarpo Bento, Brazil",UTC,2024-08-28T22:30:00+00:00,1724884200,1724884200,1724887800,233,Estádio Heriberto Hülse,"Criciúma, Santa Catarina",Match Finished,FT,90.0,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 19,140,Criciuma,https://media.api-sports.io/football/teams/140.png,True,794,RB Bragantino,https://media.api-sports.io/football/teams/794.png,False,1,0,1,0,1,0,,,,
1180603,"Rodrigo Jose Pereira de Lima, Brazil",UTC,2024-08-31T21:30:00+00:00,1725139800,1725139800,1725143400,235,Arena Pantanal,"Cuiabá, Mato Grosso",Match Finished,FT,90.0,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 25,1193,Cuiaba,https://media.api-sports.io/football/teams/1193.png,True,140,Criciuma,https://media.api-sports.io/football/teams/140.png,False,2,1,0,1,2,1,,,,
1180599,"Flavio Rodrigues De Souza, Brazil",UTC,2024-09-01T00:00:00+00:00,1725148800,1725148800,1725152400,218,Estádio Nilton Santos,Rio de Janeiro,Match Finished,FT,90.0,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 25,120,Botafogo,https://media.api-sports.io/football/teams/120.png,True,154,Fortaleza EC,https://media.api-sports.io/football/teams/154.png,False,2,0,0,0,2,0,,,,
1180595,"Raphael Claus, Brazil",UTC,2024-09-01T14:00:00+00:00,1725199200,1725199200,1725202800,241,Arena do Grêmio,"Porto Alegre, Rio Grande do Sul",Match Finished,FT,90.0,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 25,130,Gremio,https://media.api-sports.io/football/teams/130.png,False,1062,Atletico-MG,https://media.api-sports.io/football/teams/1062.png,True,2,3,2,0,2,3,,,,
1180596,"Gustavo Ervino Bauermann, Brazil",UTC,2024-09-01T14:00:00+00:00,1725199200,1725199200,1725202800,234,Estádio Governador Magalhães Pinto,"Belo Horizonte, Minas Gerais",Match Finished,FT,90.0,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 25,135,Cruzeiro,https://media.api-sports.io/football/teams/135.png,True,144,Atletico Goianiense,https://media.api-sports.io/football/teams/144.png,False,3,1,2,1,3,1,,,,
1180600,"Ramon Abatti Abel, Brazil",UTC,2024-09-01T19:00:00+00:00,1725217200,1725217200,1725220800,11531,Neo Química Arena,"São Paulo, São Paulo",Match Finished,FT,90.0,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 25,131,Corinthians,https://media.api-sports.io/football/teams/131.png,True,127,Flamengo,https://media.api-sports.io/football/teams/127.png,False,2,1,1,1,2,1,,,,
1180598,"Paulo Cesar Zanovelli da Silva, Brazil",UTC,2024-09-01T21:30:00+00:00,1725226200,1725226200,1725229800,,Estádio do Maracanã,Rio de Janeiro,Match Finished,FT,90.0,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 25,124,Fluminense,https://media.api-sports.io/football/teams/124.png,True,126,Sao Paulo,https://media.api-sports.io/football/teams/126.png,False,2,0,1,0,2,0,,,,
1180602,"Braulio Da Silva Machado, Brazil",UTC,2024-09-01T21:30:00+00:00,1725226200,1725226200,1725229800,,Ligga Arena,Curitiba,Match Finished,FT,90.0,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 25,134,Atletico Paranaense,https://media.api-sports.io/football/teams/134.png,False,121,Palmeiras,https://media.api-sports.io/football/teams/121.png,True,0,2,0,1,0,2,,,,
1180597,"Luiz Flávio de Oliveira, Brazil",UTC,2024-09-01T21:30:00+00:00,1725226200,1725226200,1725229800,281,Estádio Manoel Barradas,"Salvador, Bahia",Match Finished,FT,90.0,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 25,136,Vitoria,https://media.api-sports.io/football/teams/136.png,False,133,Vasco DA Gama,https://media.api-sports.io/football/teams/133.png,True,0,1,0,0,0,1,,,,
1180604,"Marcelo de Lima Henrique, Brazil",UTC,2024-09-01T21:30:00+00:00,1725226200,1725226200,1725229800,248,Estádio Alfredo Jaconi,"Caxias do Sul, Rio Grande do Sul",Match Finished,FT,90.0,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 25,152,Juventude,https://media.api-sports.io/football/teams/152.png,False,119,Internacional,https://media.api-sports.io/football/teams/119.png,True,1,3,0,2,1,3,,,,
1180601,"Davi de Oliveira Lacerda, Brazil",UTC,2024-09-01T21:30:00+00:00,1725226200,1725226200,1725229800,220,Estádio Nabi Abi Chedid,"Bragança Paulista, São Paulo",Match Finished,FT,90.0,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 25,794,RB Bragantino,https://media.api-sports.io/football/teams/794.png,True,118,Bahia,https://media.api-sports.io/football/teams/118.png,False,2,1,0,0,2,1,,,,
1180513,"Felipe Fernandes de Lima, Brazil",UTC,2024-09-05T23:00:00+00:00,1725577200,1725577200,1725580800,235,Arena Pantanal,"Cuiabá, Mato Grosso",Match Finished,FT,90.0,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 16,1193,Cuiaba,https://media.api-sports.io/football/teams/1193.png,,152,Juventude,https://media.api-sports.io/football/teams/152.png,,0,0,0,0,0,0,,,,
1180535,Gustavo Ervino Bauermann,UTC,2024-09-11T22:30:00+00:00,1726093800,1726093800,1726097400,244,Estádio José Pinheiro Borda,"Porto Alegre, Rio Grande do Sul",Match Finished,FT,90.0,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 19,119,Internacional,https://media.api-sports.io/football/teams/119.png,True,154,Fortaleza EC,https://media.api-sports.io/football/teams/154.png,False,2,1,1,1,2,1,,,,
1180613,"Edina Alves Batista, Brazil",UTC,2024-09-14T19:00:00+00:00,1726340400,1726340400,1726344000,211,Estádio Antônio Accioly,"Goiânia, Goiás",Match Finished,FT,90.0,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 26,144,Atletico Goianiense,https://media.api-sports.io/football/teams/144.png,False,136,Vitoria,https://media.api-sports.io/football/teams/136.png,True,0,2,0,1,0,2,,,,
1180612,"Davi de Oliveira Lacerda, Brazil",UTC,2024-09-14T21:30:00+00:00,1726349400,1726349400,1726353000,,Ligga Arena,Curitiba,Match Finished,FT,90.0,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 26,134,Atletico Paranaense,https://media.api-sports.io/football/teams/134.png,,154,Fortaleza EC,https://media.api-sports.io/football/teams/154.png,,1,1,1,1,1,1,,,,
1180609,Anderson Daronco,UTC,2024-09-15T00:00:00+00:00,1726358400,1726358400,1726362000,218,Estádio Nilton Santos,Rio de Janeiro,Match Finished,FT,90.0,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 26,120,Botafogo,https://media.api-sports.io/football/teams/120.png,True,131,Corinthians,https://media.api-sports.io/football/teams/131.png,False,2,1,1,0,2,1,,,,
1180610,"Alex Gomes Stefano, Brazil",UTC,2024-09-15T19:00:00+00:00,1726426800,1726426800,1726430400,258,Allianz Parque,"São Paulo, São Paulo",Match Finished,FT,90.0,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 26,121,Palmeiras,https://media.api-sports.io/football/teams/121.png,True,140,Criciuma,https://media.api-sports.io/football/teams/140.png,False,5,0,3,0,5,0,,,,
1180614,"Flavio Rodrigues De Souza, Brazil",UTC,2024-09-15T19:00:00+00:00,1726426800,1726426800,1726430400,248,Estádio Alfredo Jaconi,"Caxias do Sul, Rio Grande do Sul",Match Finished,FT,90.0,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 26,152,Juventude,https://media.api-sports.io/football/teams/152.png,True,124,Fluminense,https://media.api-sports.io/football/teams/124.png,False,2,1,0,1,2,1,,,,
1180611,"Bruno Arleu de Araujo, Brazil",UTC,2024-09-15T19:00:00+00:00,1726426800,1726426800,1726430400,220,Estádio Nabi Abi Chedid,"Bragança Paulista, São Paulo",Match Finished,FT,90.0,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 26,794,RB Bragantino,https://media.api-sports.io/football/teams/794.png,,130,Gremio,https://media.api-sports.io/football/teams/130.png,,2,2,1,1,2,2,,,,
1180607,"Rafael Rodrigo Klein, Brazil",UTC,2024-09-15T21:30:00+00:00,1726435800,1726435800,1726439400,216,Arena Fonte Nova,"Salvador, Bahia",Match Finished,FT,90.0,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 26,118,Bahia,https://media.api-sports.io/football/teams/118.png,True,1062,Atletico-MG,https://media.api-sports.io/football/teams/1062.png,False,3,0,0,0,3,0,,,,
1180608,"Raphael Claus, Brazil",UTC,2024-09-15T21:30:00+00:00,1726435800,1726435800,1726439400,,Estádio do Maracanã,Rio de Janeiro,Match Finished,FT,90.0,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 26,127,Flamengo,https://media.api-sports.io/football/teams/127.png,,133,Vasco DA Gama,https://media.api-sports.io/football/teams/133.png,,1,1,0,0,1,1,,,,
1180606,"Wilton Pereira Sampaio, Brazil",UTC,2024-09-15T21:30:00+00:00,1726435800,1726435800,1726439400,234,Estádio Governador Magalhães Pinto,"Belo Horizonte, Minas Gerais",Match Finished,FT,90.0,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 26,135,Cruzeiro,https://media.api-sports.io/football/teams/135.png,False,126,Sao Paulo,https://media.api-sports.io/football/teams/126.png,True,0,1,0,0,0,1,,,,
1180605,"Braulio Da Silva Machado, Brazil",UTC,2024-09-16T23:00:00+00:00,1726527600,1726527600,1726531200,244,Estádio José Pinheiro Borda,"Porto Alegre, Rio Grande do Sul",Match Finished,FT,90.0,,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 26,119,Internacional,https://media.api-sports.io/football/teams/119.png,True,1193,Cuiaba,https://media.api-sports.io/football/teams/1193.png,False,3,0,2,0,3,0,,,,
1180620,"Bruno Arleu de Araujo, Brazil",UTC,2024-09-21T19:00:00+00:00,1726945200,1726945200,1726948800,11531,Neo Química Arena,"São Paulo, São Paulo",Match Finished,FT,90.0,5.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 27,131,Corinthians,https://media.api-sports.io/football/teams/131.png,True,144,Atletico Goianiense,https://media.api-sports.io/football/teams/144.png,False,3,0,1,0,3,0,,,,
1180617,"Braulio Da Silva Machado, Brazil",UTC,2024-09-21T19:00:00+00:00,1726945200,1726945200,1726948800,281,Estádio Manoel Barradas,"Salvador, Bahia",Match Finished,FT,90.0,80.0,71,Serie A,Brazil,https://media.api-sports.io/football/leagues/71.png,https://media.api-sports.io/flags/br.svg,2024,Regular Season - 27,136,Vitoria,https://media.api-sports.io/football/teams/136.png,True,152,Juventude,https://media.api-sports.io/football/teams/152.png,False,1,0,1,0,1,0,,,,
